Descrição,Beneficiario,Data,Valor R$ 
Impostos,"",2022-03-22 00:00:00,"710,83"
Pagamento de Boleto,"",2022-03-22 00:00:00,"745,30"
Pagamento de Boleto,"",2022-03-22 00:00:00,"1404,14"
Pagamento de Boleto,"",2022-03-22 00:00:00,"3473,27"
Pagamento de Boleto,"",2022-03-23 00:00:00,"23,90"
Pgto conta água,"",2022-03-23 00:00:00,"34,83"
Pagto conta telefone,"",2022-03-23 00:00:00,"34,99"
Pgto conta água,"",2022-03-23 00:00:00,"35,72"
Pagamento de Boleto,"",2022-03-23 00:00:00,"37,75"
Pagto conta telefone,"",2022-03-23 00:00:00,"40,98"
Pagto conta telefone,"",2022-03-23 00:00:00,"45,94"
Pagto conta telefone,"",2022-03-23 00:00:00,"46,02"
Pgto conta água,"",2022-03-23 00:00:00,"48,33"
Pagamento de Boleto,"",2022-03-23 00:00:00,"50,00"
Pgto conta água,"",2022-03-23 00:00:00,"55,73"
Pagto conta telefone,"",2022-03-23 00:00:00,"57,99"
Pagto conta telefone,"",2022-03-23 00:00:00,"61,19"
Pagamento de Boleto,"",2022-03-23 00:00:00,"71,47"
Pagamento de Boleto,"",2022-03-23 00:00:00,"72,12"
Pgto conta água,"",2022-03-23 00:00:00,"80,52"
Pagamento conta luz,"",2022-03-23 00:00:00,"88,42"
Pagamento conta luz,"",2022-03-23 00:00:00,"91,11"
Pgto conta água,"",2022-03-23 00:00:00,"91,44"
Pagamento de Boleto,"",2022-03-23 00:00:00,"101,00"
Pagamento de Boleto,"",2022-03-23 00:00:00,"101,95"
Pagto conta telefone,"",2022-03-23 00:00:00,"104,98"
Pagamento de Boleto,"",2022-03-23 00:00:00,"107,87"
Pagamento conta luz,"",2022-03-23 00:00:00,"110,14"
Pgto conta água,"",2022-03-23 00:00:00,"111,99"
Pagamento de Boleto,"",2022-03-23 00:00:00,"126,84"
Pagamento de Boleto,"",2022-03-23 00:00:00,"130,19"
Pagamento de Boleto,"",2022-03-23 00:00:00,"135,17"
Pagamento de Boleto,"",2022-03-23 00:00:00,"138,11"
Pagamento conta luz,"",2022-03-23 00:00:00,"142,27"
Pagamento conta luz,"",2022-03-23 00:00:00,"142,48"
Impostos,"",2022-03-23 00:00:00,"142,69"
Pgto conta água,"",2022-03-23 00:00:00,"151,22"
Impostos,"",2022-03-23 00:00:00,"174,94"
Pagamento de Boleto,"",2022-03-23 00:00:00,"204,57"
Pagamento de Boleto,"",2022-03-23 00:00:00,"207,99"
Pagamento conta luz,"",2022-03-23 00:00:00,"215,34"
Pagamento de Boleto,"",2022-03-23 00:00:00,"222,30"
Pagamento de Boleto,"",2022-03-23 00:00:00,"236,63"
Pagamento de Boleto,"",2022-03-23 00:00:00,"252,43"
Pagamento de Boleto,"",2022-03-23 00:00:00,"266,03"
Pagamento conta luz,"",2022-03-23 00:00:00,"269,78"
Pagamento de Boleto,"",2022-03-23 00:00:00,"294,52"
Pagamento de Boleto,"",2022-03-23 00:00:00,"360,00"
Pagamento conta luz,"",2022-03-23 00:00:00,"370,44"
Pagamento de Boleto,"",2022-03-23 00:00:00,"375,25"
Pagamento de Boleto,"",2022-03-23 00:00:00,"400,17"
Pagamento de Boleto,"",2022-03-23 00:00:00,"429,15"
Pagamento conta luz,"",2022-03-23 00:00:00,"432,10"
Pagamento de Boleto,"",2022-03-23 00:00:00,"458,62"
Pagamento de Boleto,"",2022-03-23 00:00:00,"464,20"
Pagamento de Boleto,"",2022-03-23 00:00:00,"505,91"
Pagamento de Boleto,"",2022-03-23 00:00:00,"515,78"
Pagamento de Boleto,"",2022-03-23 00:00:00,"517,91"
Pagamento de Boleto,"",2022-03-23 00:00:00,"518,45"
Pagamento de Boleto,"",2022-03-23 00:00:00,"523,64"
Pagamento de Boleto,"",2022-03-23 00:00:00,"549,11"
Pagamento de Boleto,"",2022-03-23 00:00:00,"596,00"
Pagamento de Boleto,"",2022-03-23 00:00:00,"631,12"
Pagamento de Boleto,"",2022-03-23 00:00:00,"654,91"
Impostos,"",2022-03-23 00:00:00,"669,10"
Pagamento de Boleto,"",2022-03-23 00:00:00,"693,67"
Pagamento de Boleto,"",2022-03-23 00:00:00,"749,86"
Pagamento de Boleto,"",2022-03-23 00:00:00,"798,44"
Pagamento de Boleto,"",2022-03-23 00:00:00,"808,40"
Pagamento de Boleto,"",2022-03-23 00:00:00,"998,00"
Pagamento de Boleto,"",2022-03-23 00:00:00,"1308,96"
Pagamento de Boleto,"",2022-03-23 00:00:00,"1655,15"
Pagamento de Boleto,"",2022-03-23 00:00:00,"2500,00"
Impostos,"",2022-03-23 00:00:00,"2950,42"
Pagamento de Boleto,"",2022-03-23 00:00:00,"4544,00"
Impostos,"",2022-03-24 00:00:00,"3,60"
Pagamento de Boleto,"",2022-03-24 00:00:00,"10,00"
Pagamento de Boleto,"",2022-03-24 00:00:00,"20,00"
Telefone Pre-Pago,"",2022-03-24 00:00:00,"20,00"
Pagamento de Boleto,"",2022-03-24 00:00:00,"30,00"
Pgto conta água,"",2022-03-24 00:00:00,"34,83"
Pgto conta água,"",2022-03-24 00:00:00,"37,43"
Pagto conta telefone,"",2022-03-24 00:00:00,"40,76"
Pagamento de Boleto,"",2022-03-24 00:00:00,"50,00"
Pgto conta água,"",2022-03-24 00:00:00,"53,53"
Pagto conta telefone,"",2022-03-24 00:00:00,"54,99"
Pgto conta água,"",2022-03-24 00:00:00,"55,73"
Pagto conta telefone,"",2022-03-24 00:00:00,"56,55"
Pagamento de Boleto,"",2022-03-24 00:00:00,"59,50"
Pagamento de Boleto,"",2022-03-24 00:00:00,"64,60"
Pagamento de Boleto,"",2022-03-24 00:00:00,"67,81"
Pagto conta telefone,"",2022-03-24 00:00:00,"76,71"
Pagamento conta luz,"",2022-03-24 00:00:00,"81,81"
Pagamento de Boleto,"",2022-03-24 00:00:00,"82,53"
Pagamento de Boleto,"",2022-03-24 00:00:00,"99,75"
Pagto conta telefone,"",2022-03-24 00:00:00,"100,55"
Pagamento conta luz,"",2022-03-24 00:00:00,"101,01"
Pagamento de Boleto,"",2022-03-24 00:00:00,"102,02"
Pagto conta telefone,"",2022-03-24 00:00:00,"103,10"
Pagamento conta luz,"",2022-03-24 00:00:00,"103,91"
Pagto conta telefone,"",2022-03-24 00:00:00,"108,46"
Pgto conta água,"",2022-03-24 00:00:00,"117,63"
Pagamento conta luz,"",2022-03-24 00:00:00,"118,23"
Pagto conta telefone,"",2022-03-24 00:00:00,"127,80"
Pagamento conta luz,"",2022-03-24 00:00:00,"138,34"
Pagamento conta luz,"",2022-03-24 00:00:00,"140,00"
Pagamento de Boleto,"",2022-03-24 00:00:00,"181,39"
Pagamento de Boleto,"",2022-03-24 00:00:00,"194,54"
Pagamento de Boleto,"",2022-03-24 00:00:00,"199,87"
Pagamento conta luz,"",2022-03-24 00:00:00,"209,69"
Pagamento conta luz,"",2022-03-24 00:00:00,"213,50"
Pagamento conta luz,"",2022-03-24 00:00:00,"260,71"
Pagamento de Boleto,"",2022-03-24 00:00:00,"302,18"
Pagto conta telefone,"",2022-03-24 00:00:00,"308,95"
Pagamento conta luz,"",2022-03-24 00:00:00,"312,54"
Pagamento conta luz,"",2022-03-24 00:00:00,"321,11"
Pagamento de Boleto,"",2022-03-24 00:00:00,"373,04"
Pagamento de Boleto,"",2022-03-24 00:00:00,"410,18"
Pagamento de Boleto,"",2022-03-24 00:00:00,"440,12"
Pagamento conta luz,"",2022-03-24 00:00:00,"444,16"
Pagamento conta luz,"",2022-03-24 00:00:00,"458,23"
Pagamento de Boleto,"",2022-03-24 00:00:00,"482,04"
Pagamento de Boleto,"",2022-03-24 00:00:00,"507,40"
Pagamento de Boleto,"",2022-03-24 00:00:00,"539,68"
Pagamento de Boleto,"",2022-03-24 00:00:00,"561,36"
Pagamento de Boleto,"",2022-03-24 00:00:00,"584,02"
Pagamento conta luz,"",2022-03-24 00:00:00,"604,92"
Pagamento de Boleto,"",2022-03-24 00:00:00,"642,30"
Pagamento conta luz,"",2022-03-24 00:00:00,"661,70"
Pagamento de Boleto,"",2022-03-24 00:00:00,"710,05"
Pagamento de Boleto,"",2022-03-24 00:00:00,"726,10"
Pagamento de Boleto,"",2022-03-24 00:00:00,"762,81"
Pagamento de Boleto,"",2022-03-24 00:00:00,"864,86"
Pagamento de Boleto,"",2022-03-24 00:00:00,"912,59"
Pagamento de Boleto,"",2022-03-24 00:00:00,"964,41"
Pagamento conta luz,"",2022-03-24 00:00:00,"1029,46"
Pagamento de Boleto,"",2022-03-24 00:00:00,"1118,52"
Pagamento de Boleto,"",2022-03-24 00:00:00,"1136,74"
Pagamento de Boleto,"",2022-03-24 00:00:00,"1208,08"
Pagamento de Boleto,"",2022-03-24 00:00:00,"1255,51"
Impostos,"",2022-03-24 00:00:00,"1536,61"
Pagamento de Boleto,"",2022-03-24 00:00:00,"4000,00"
Impostos,"",2022-03-25 00:00:00,"5,59"
Pagamento de Boleto,"",2022-03-25 00:00:00,"20,00"
Telefone Pre-Pago,"",2022-03-25 00:00:00,"20,00"
Pagamento de Boleto,"",2022-03-25 00:00:00,"26,50"
Impostos,"",2022-03-25 00:00:00,"30,39"
Pagamento conta luz,"",2022-03-25 00:00:00,"33,71"
Pagamento de Boleto,"",2022-03-25 00:00:00,"35,00"
Pgto conta água,"",2022-03-25 00:00:00,"35,66"
Pgto conta água,"",2022-03-25 00:00:00,"35,74"
Pagto conta telefone,"",2022-03-25 00:00:00,"40,97"
Pagamento de Boleto,"",2022-03-25 00:00:00,"41,50"
Pagamento de Boleto,"",2022-03-25 00:00:00,"48,34"
Pgto conta água,"",2022-03-25 00:00:00,"53,84"
Pagto conta telefone,"",2022-03-25 00:00:00,"54,99"
Pgto conta água,"",2022-03-25 00:00:00,"55,73"
Pgto conta água,"",2022-03-25 00:00:00,"57,23"
Pgto conta água,"",2022-03-25 00:00:00,"58,22"
Impostos,"",2022-03-25 00:00:00,"63,02"
Pagto conta telefone,"",2022-03-25 00:00:00,"64,42"
Pagamento conta luz,"",2022-03-25 00:00:00,"64,88"
Pagamento de Boleto,"",2022-03-25 00:00:00,"66,28"
Impostos,"",2022-03-25 00:00:00,"66,47"
Pagto conta telefone,"",2022-03-25 00:00:00,"71,62"
Pgto conta água,"",2022-03-25 00:00:00,"72,03"
Pagto conta telefone,"",2022-03-25 00:00:00,"78,52"
Pagto conta telefone,"",2022-03-25 00:00:00,"80,12"
Pagamento de Boleto,"",2022-03-25 00:00:00,"81,88"
Pagamento conta luz,"",2022-03-25 00:00:00,"86,82"
Pagamento conta luz,"",2022-03-25 00:00:00,"88,42"
Pagamento conta luz,"",2022-03-25 00:00:00,"94,66"
Pagamento de Boleto,"",2022-03-25 00:00:00,"99,90"
Pagto conta telefone,"",2022-03-25 00:00:00,"102,17"
Pagamento de Boleto,"",2022-03-25 00:00:00,"112,09"
Pagamento de Boleto,"",2022-03-25 00:00:00,"116,92"
Pagto conta telefone,"",2022-03-25 00:00:00,"118,08"
Pagto conta telefone,"",2022-03-25 00:00:00,"119,90"
Pagamento conta luz,"",2022-03-25 00:00:00,"124,09"
Pagamento conta luz,"",2022-03-25 00:00:00,"129,79"
Pagamento de Boleto,"",2022-03-25 00:00:00,"134,00"
Pagamento de Boleto,"",2022-03-25 00:00:00,"140,07"
Pagamento conta luz,"",2022-03-25 00:00:00,"147,00"
Pagamento de Boleto,"",2022-03-25 00:00:00,"151,11"
Pagamento de Boleto,"",2022-03-25 00:00:00,"169,18"
Pagamento de Boleto,"",2022-03-25 00:00:00,"181,11"
Pagamento de Boleto,"",2022-03-25 00:00:00,"192,07"
Pagamento de Boleto,"",2022-03-25 00:00:00,"204,50"
Pagamento de Boleto,"",2022-03-25 00:00:00,"208,33"
Pagamento conta luz,"",2022-03-25 00:00:00,"235,99"
Pagamento de Boleto,"",2022-03-25 00:00:00,"243,13"
Pagamento de Boleto,"",2022-03-25 00:00:00,"300,00"
Pagamento conta luz,"",2022-03-25 00:00:00,"305,84"
Pagamento de Boleto,"",2022-03-25 00:00:00,"440,00"
Pagamento de Boleto,"",2022-03-25 00:00:00,"449,99"
Pagamento conta luz,"",2022-03-25 00:00:00,"520,33"
Pagamento de Boleto,"",2022-03-25 00:00:00,"530,60"
Pagamento de Boleto,"",2022-03-25 00:00:00,"568,20"
Pagamento de Boleto,"",2022-03-25 00:00:00,"568,94"
Pagamento de Boleto,"",2022-03-25 00:00:00,"571,00"
Pagamento de Boleto,"",2022-03-25 00:00:00,"574,50"
Pagamento de Boleto,"",2022-03-25 00:00:00,"621,12"
Pagamento de Boleto,"",2022-03-25 00:00:00,"670,94"
Pagamento de Boleto,"",2022-03-25 00:00:00,"696,93"
Pagamento de Boleto,"",2022-03-25 00:00:00,"800,00"
Pagamento de Boleto,"",2022-03-25 00:00:00,"900,00"
Pagamento de Boleto,"",2022-03-25 00:00:00,"1050,79"
Pagamento de Boleto,"",2022-03-25 00:00:00,"1100,00"
Pagamento de Boleto,"",2022-03-25 00:00:00,"1223,66"
Pagamento de Boleto,"",2022-03-25 00:00:00,"1400,00"
Pagamento de Boleto,"",2022-03-25 00:00:00,"1418,00"
Pagamento de Boleto,"",2022-03-25 00:00:00,"1519,44"
Pagamento de Boleto,"",2022-03-28 00:00:00,"13,29"
Pgto conta água,"",2022-03-28 00:00:00,"34,24"
Pgto conta água,"",2022-03-28 00:00:00,"34,83"
Pagto conta telefone,"",2022-03-28 00:00:00,"34,99"
Pagamento conta luz,"",2022-03-28 00:00:00,"37,24"
Pgto conta água,"",2022-03-28 00:00:00,"40,24"
Pagamento de Boleto,"",2022-03-28 00:00:00,"41,31"
Pagamento de Boleto,"",2022-03-28 00:00:00,"44,50"
Pagamento de Boleto,"",2022-03-28 00:00:00,"44,95"
Pagamento conta luz,"",2022-03-28 00:00:00,"46,56"
Pgto conta água,"",2022-03-28 00:00:00,"47,50"
Pgto conta água,"",2022-03-28 00:00:00,"51,15"
Pagamento de Boleto,"",2022-03-28 00:00:00,"51,25"
Pagto conta telefone,"",2022-03-28 00:00:00,"54,99"
Pgto conta água,"",2022-03-28 00:00:00,"55,73"
Pgto conta água,"",2022-03-28 00:00:00,"57,00"
Pgto conta água,"",2022-03-28 00:00:00,"58,25"
Pagamento conta luz,"",2022-03-28 00:00:00,"62,13"
Pgto conta água,"",2022-03-28 00:00:00,"63,83"
Pgto conta água,"",2022-03-28 00:00:00,"67,67"
Pagamento de Boleto,"",2022-03-28 00:00:00,"77,90"
Pagto conta telefone,"",2022-03-28 00:00:00,"79,98"
Pagamento conta luz,"",2022-03-28 00:00:00,"83,32"
Pgto conta água,"",2022-03-28 00:00:00,"90,06"
Pgto conta água,"",2022-03-28 00:00:00,"96,29"
Pagamento de Boleto,"",2022-03-28 00:00:00,"104,79"
Pagamento conta luz,"",2022-03-28 00:00:00,"106,16"
Pagamento conta luz,"",2022-03-28 00:00:00,"107,93"
Pagamento de Boleto,"",2022-03-28 00:00:00,"114,38"
Pagamento conta luz,"",2022-03-28 00:00:00,"115,62"
Pagto conta telefone,"",2022-03-28 00:00:00,"118,11"
Pagamento conta luz,"",2022-03-28 00:00:00,"123,70"
Pagamento de Boleto,"",2022-03-28 00:00:00,"129,21"
Pgto conta água,"",2022-03-28 00:00:00,"131,23"
Pgto conta água,"",2022-03-28 00:00:00,"133,71"
Pagamento de Boleto,"",2022-03-28 00:00:00,"134,26"
Pagamento conta luz,"",2022-03-28 00:00:00,"134,67"
Pagamento de Boleto,"",2022-03-28 00:00:00,"141,93"
Impostos,"",2022-03-28 00:00:00,"142,69"
Pgto conta água,"",2022-03-28 00:00:00,"145,15"
Pagamento conta luz,"",2022-03-28 00:00:00,"148,37"
Pagamento conta luz,"",2022-03-28 00:00:00,"151,95"
Pagamento conta luz,"",2022-03-28 00:00:00,"163,04"
Pagamento conta luz,"",2022-03-28 00:00:00,"175,33"
Pgto conta água,"",2022-03-28 00:00:00,"175,46"
Pagamento conta luz,"",2022-03-28 00:00:00,"176,50"
Pagamento de Boleto,"",2022-03-28 00:00:00,"180,00"
Pagamento conta luz,"",2022-03-28 00:00:00,"183,70"
Pagamento de Boleto,"",2022-03-28 00:00:00,"189,48"
Pagamento conta luz,"",2022-03-28 00:00:00,"194,20"
Pagamento conta luz,"",2022-03-28 00:00:00,"199,58"
Pagamento de Boleto,"",2022-03-28 00:00:00,"211,84"
Pagamento conta luz,"",2022-03-28 00:00:00,"213,12"
Pagamento conta luz,"",2022-03-28 00:00:00,"216,41"
Pagamento conta luz,"",2022-03-28 00:00:00,"228,27"
Pagamento conta luz,"",2022-03-28 00:00:00,"233,72"
Pagamento de Boleto,"",2022-03-28 00:00:00,"240,00"
Pagamento conta luz,"",2022-03-28 00:00:00,"244,46"
Pagamento de Boleto,"",2022-03-28 00:00:00,"251,62"
Pagamento de Boleto,"",2022-03-28 00:00:00,"259,23"
Pagamento de Boleto,"",2022-03-28 00:00:00,"259,50"
Pagto conta telefone,"",2022-03-28 00:00:00,"262,52"
Pagamento de Boleto,"",2022-03-28 00:00:00,"268,68"
Pagamento de Boleto,"",2022-03-28 00:00:00,"269,56"
Pgto conta água,"",2022-03-28 00:00:00,"278,63"
Pagamento de Boleto,"",2022-03-28 00:00:00,"280,93"
Pagamento de Boleto,"",2022-03-28 00:00:00,"282,03"
Pagamento de Boleto,"",2022-03-28 00:00:00,"284,12"
Pagamento de Boleto,"",2022-03-28 00:00:00,"292,14"
Pagamento de Boleto,"",2022-03-28 00:00:00,"292,49"
Pagamento conta luz,"",2022-03-28 00:00:00,"302,20"
Pagamento conta luz,"",2022-03-28 00:00:00,"314,68"
Pagamento de Boleto,"",2022-03-28 00:00:00,"315,60"
Pagamento de Boleto,"",2022-03-28 00:00:00,"322,00"
Pagamento de Boleto,"",2022-03-28 00:00:00,"328,47"
Pagamento de Boleto,"",2022-03-28 00:00:00,"328,86"
Pagamento de Boleto,"",2022-03-28 00:00:00,"342,24"
Pagamento de Boleto,"",2022-03-28 00:00:00,"348,57"
Pagamento de Boleto,"",2022-03-28 00:00:00,"359,76"
Pagamento conta luz,"",2022-03-28 00:00:00,"367,90"
Pagamento de Boleto,"",2022-03-28 00:00:00,"368,50"
Pagamento conta luz,"",2022-03-28 00:00:00,"381,61"
Pagto Energia Elétrica,"",2022-03-28 00:00:00,"411,43"
Pagamento conta luz,"",2022-03-28 00:00:00,"423,36"
Pagamento de Boleto,"",2022-03-28 00:00:00,"455,17"
Pagamento de Boleto,"",2022-03-28 00:00:00,"459,10"
Pagamento de Boleto,"",2022-03-28 00:00:00,"460,00"
Pagamento conta luz,"",2022-03-28 00:00:00,"476,49"
Pagamento de Boleto,"",2022-03-28 00:00:00,"484,53"
Pagamento de Boleto,"",2022-03-28 00:00:00,"504,24"
Pagamento de Boleto,"",2022-03-28 00:00:00,"512,55"
Pagamento conta luz,"",2022-03-28 00:00:00,"529,05"
Pagamento de Boleto,"",2022-03-28 00:00:00,"530,00"
Pagamento de Boleto,"",2022-03-28 00:00:00,"549,15"
Pagamento de Boleto,"",2022-03-28 00:00:00,"593,15"
Pagamento conta luz,"",2022-03-28 00:00:00,"646,94"
Pagamento de Boleto,"",2022-03-28 00:00:00,"653,68"
Pagamento de Boleto,"",2022-03-28 00:00:00,"656,00"
Pagamento de Boleto,"",2022-03-28 00:00:00,"673,37"
Pagamento de Boleto,"",2022-03-28 00:00:00,"696,64"
Pagamento de Boleto,"",2022-03-28 00:00:00,"709,68"
Pagamento de Boleto,"",2022-03-28 00:00:00,"736,50"
Pagamento de Boleto,"",2022-03-28 00:00:00,"758,06"
Pagamento de Boleto,"",2022-03-28 00:00:00,"784,50"
Pagamento de Boleto,"",2022-03-28 00:00:00,"798,00"
Pagamento de Boleto,"",2022-03-28 00:00:00,"880,00"
Pagamento de Boleto,"",2022-03-28 00:00:00,"900,63"
Pagamento de Boleto,"",2022-03-28 00:00:00,"1147,20"
Pagamento de Boleto,"",2022-03-28 00:00:00,"1262,60"
Pagamento de Boleto,"",2022-03-28 00:00:00,"1485,96"
Impostos,"",2022-03-28 00:00:00,"4077,16"
Pgto conta água,"",2022-03-29 00:00:00,"1,31"
Pagamento de Boleto,"",2022-03-29 00:00:00,"10,00"
Telefone Pre-Pago,"",2022-03-29 00:00:00,"20,00"
Pagto conta telefone,"",2022-03-29 00:00:00,"33,66"
Pagamento de Boleto,"",2022-03-29 00:00:00,"40,90"
Pagamento de Boleto,"",2022-03-29 00:00:00,"47,00"
Pagamento de Boleto,"",2022-03-29 00:00:00,"51,02"
Pgto conta água,"",2022-03-29 00:00:00,"55,73"
Pagto conta telefone,"",2022-03-29 00:00:00,"56,20"
Pagamento de Boleto,"",2022-03-29 00:00:00,"59,50"
Pagto conta telefone,"",2022-03-29 00:00:00,"71,62"
Pagamento de Boleto,"",2022-03-29 00:00:00,"78,98"
Pagamento conta luz,"",2022-03-29 00:00:00,"83,43"
Pgto conta água,"",2022-03-29 00:00:00,"94,51"
Pagamento conta luz,"",2022-03-29 00:00:00,"99,66"
Pagamento conta luz,"",2022-03-29 00:00:00,"105,56"
Pgto conta água,"",2022-03-29 00:00:00,"107,55"
Pgto conta água,"",2022-03-29 00:00:00,"108,69"
Pagamento de Boleto,"",2022-03-29 00:00:00,"117,66"
Impostos,"",2022-03-29 00:00:00,"142,69"
Pagamento de Boleto,"",2022-03-29 00:00:00,"146,59"
Pagamento de Boleto,"",2022-03-29 00:00:00,"163,20"
Pagamento conta luz,"",2022-03-29 00:00:00,"187,15"
Pagamento de Boleto,"",2022-03-29 00:00:00,"200,00"
Pagamento de Boleto,"",2022-03-29 00:00:00,"211,79"
Pagamento conta luz,"",2022-03-29 00:00:00,"236,34"
Pagamento conta luz,"",2022-03-29 00:00:00,"242,61"
Pagamento de Boleto,"",2022-03-29 00:00:00,"246,05"
Impostos,"",2022-03-29 00:00:00,"281,34"
Pagamento de Boleto,"",2022-03-29 00:00:00,"296,69"
Pagamento de Boleto,"",2022-03-29 00:00:00,"300,00"
Pagamento de Boleto,"",2022-03-29 00:00:00,"302,06"
Pgto conta água,"",2022-03-29 00:00:00,"355,17"
Pagamento de Boleto,"",2022-03-29 00:00:00,"376,54"
Pagamento de Boleto,"",2022-03-29 00:00:00,"538,94"
Pagamento de Boleto,"",2022-03-29 00:00:00,"539,84"
Pagamento de Boleto,"",2022-03-29 00:00:00,"543,23"
Pagamento de Boleto,"",2022-03-29 00:00:00,"618,62"
Pagamento conta luz,"",2022-03-29 00:00:00,"644,57"
Pagamento de Boleto,"",2022-03-29 00:00:00,"800,12"
Pagamento de Boleto,"",2022-03-29 00:00:00,"829,11"
Pagamento de Boleto,"",2022-03-29 00:00:00,"970,14"
Pagamento de Boleto,"",2022-03-29 00:00:00,"1133,76"
Pagamento de Boleto,"",2022-03-29 00:00:00,"1136,74"
Pagamento de Boleto,"",2022-03-29 00:00:00,"1196,53"
Pagamento de Boleto,"",2022-03-29 00:00:00,"4007,90"
Telefone Pre-Pago,"",2022-03-30 00:00:00,"15,00"
Pgto conta água,"",2022-03-30 00:00:00,"27,89"
Pagto conta telefone,"",2022-03-30 00:00:00,"29,99"
Pagamento conta luz,"",2022-03-30 00:00:00,"32,96"
Pgto conta água,"",2022-03-30 00:00:00,"34,83"
Pagto conta telefone,"",2022-03-30 00:00:00,"36,44"
Pgto conta água,"",2022-03-30 00:00:00,"49,89"
Impostos,"",2022-03-30 00:00:00,"51,46"
Pagto conta telefone,"",2022-03-30 00:00:00,"54,99"
Pgto conta água,"",2022-03-30 00:00:00,"55,73"
Pgto conta água,"",2022-03-30 00:00:00,"76,00"
Pagamento de Boleto,"",2022-03-30 00:00:00,"79,99"
Impostos,"",2022-03-30 00:00:00,"86,46"
Pagamento de Boleto,"",2022-03-30 00:00:00,"91,56"
Pagamento conta luz,"",2022-03-30 00:00:00,"102,14"
Pagamento de Boleto,"",2022-03-30 00:00:00,"102,38"
Pagamento conta luz,"",2022-03-30 00:00:00,"115,52"
Pagamento conta luz,"",2022-03-30 00:00:00,"116,86"
Impostos,"",2022-03-30 00:00:00,"142,69"
Impostos,"",2022-03-30 00:00:00,"149,43"
Pagamento de Boleto,"",2022-03-30 00:00:00,"150,00"
Impostos,"",2022-03-30 00:00:00,"163,67"
Pagamento conta luz,"",2022-03-30 00:00:00,"171,63"
Pagamento de Boleto,"",2022-03-30 00:00:00,"192,00"
Pagamento de Boleto,"",2022-03-30 00:00:00,"200,00"
Pagamento de Boleto,"",2022-03-30 00:00:00,"205,86"
Pagamento de Boleto,"",2022-03-30 00:00:00,"252,50"
Pagamento conta luz,"",2022-03-30 00:00:00,"265,46"
Pagamento de Boleto,"",2022-03-30 00:00:00,"281,90"
Pagamento de Boleto,"",2022-03-30 00:00:00,"289,37"
Pagamento de Boleto,"",2022-03-30 00:00:00,"294,21"
Pagamento de Boleto,"",2022-03-30 00:00:00,"298,19"
Pagamento de Boleto,"",2022-03-30 00:00:00,"299,07"
Pagamento de Boleto,"",2022-03-30 00:00:00,"300,00"
Pagamento conta luz,"",2022-03-30 00:00:00,"382,63"
Pagamento de Boleto,"",2022-03-30 00:00:00,"407,15"
Pagamento de Boleto,"",2022-03-30 00:00:00,"428,04"
Pagamento de Boleto,"",2022-03-30 00:00:00,"562,00"
Pagamento de Boleto,"",2022-03-30 00:00:00,"635,70"
Pagamento de Boleto,"",2022-03-30 00:00:00,"678,26"
Pagamento de Boleto,"",2022-03-30 00:00:00,"740,12"
Pagamento de Boleto,"",2022-03-30 00:00:00,"762,11"
Pagamento conta luz,"",2022-03-30 00:00:00,"988,39"
Pagamento de Boleto,"",2022-03-30 00:00:00,"1228,14"
Pagamento de Boleto,"",2022-03-30 00:00:00,"5649,99"
Pagto conta telefone,"",2022-03-31 00:00:00,"19,98"
Telefone Pre-Pago,"",2022-03-31 00:00:00,"20,00"
Pagamento de Boleto,"",2022-03-31 00:00:00,"32,00"
Pagamento conta luz,"",2022-03-31 00:00:00,"32,96"
Pgto conta água,"",2022-03-31 00:00:00,"34,83"
Pagamento conta luz,"",2022-03-31 00:00:00,"50,70"
Pgto conta água,"",2022-03-31 00:00:00,"55,73"
Pgto conta água,"",2022-03-31 00:00:00,"57,15"
Pgto conta água,"",2022-03-31 00:00:00,"59,93"
Impostos,"",2022-03-31 00:00:00,"63,63"
Pagamento de Boleto,"",2022-03-31 00:00:00,"68,24"
Impostos,"",2022-03-31 00:00:00,"69,95"
Pagamento de Boleto,"",2022-03-31 00:00:00,"71,66"
Pagamento de Boleto,"",2022-03-31 00:00:00,"74,90"
Pagamento conta luz,"",2022-03-31 00:00:00,"87,13"
Pgto conta água,"",2022-03-31 00:00:00,"87,79"
Pagamento conta luz,"",2022-03-31 00:00:00,"88,42"
Pgto conta água,"",2022-03-31 00:00:00,"90,74"
Pgto conta água,"",2022-03-31 00:00:00,"96,29"
Impostos,"",2022-03-31 00:00:00,"101,51"
Pagamento de Boleto,"",2022-03-31 00:00:00,"109,77"
Pagamento de Boleto,"",2022-03-31 00:00:00,"120,57"
Pagamento conta luz,"",2022-03-31 00:00:00,"126,55"
